Text,Label,AiTypeNormalized,CategoryNormalized
waxaan qori doonaa maqaal faahfaahsan saabsan guushaan taariikhdiga liverpool horyaalka lagu sugtay soddon sano habeenkii taariikhdiga ahaa habeenkii 25ka juun 2020 dhacday mid mid dhacdooyinka ugu muhiimsan taariikhdii ciyaaraha kubadda cagta ee england liverpool football club kooxdii ugu caansan ee dalka ingiriiska muddo badan ugu dambeyntii qaadatay horyaalka premier league dib markii saddex tobankii sano ee soo dhaafay aad uga shaqaysay guushaan ahayd dhammaadka waddo dheer buuxda dhibaab rajooyin sugi weyn taageerayaasha liverpool kuwaas caan jacaylka dadnimada hayaan kooxdooda habeenkaas xiriiriyey xusuus farxad ilmo farxad soddon sano jiil dhan ayay sugeen maalintaas nolosha dadka badan dhex martay sugitaankaan balse ugu dambeyntii arkeen aamineen inay had jeer mudan yihiin sidee gaaray fahmo muhiimadda guushaan eegaa waddo liverpool mareen koobka horyaalka ee england hadda loogu yeedho premier league ahaa mid liverpool mar walba rabeen inay soo celiyaan horyaalkaas ugu dambeeyey ee qaadeen ahaa 19891990 xilli dunidu aad duwan tahay maanta tan wakhtigaas kooxaha kale sida manchester united arsenal chelsea manchester city wareejinayay horyaalka halka liverpool sii eegayeen jurgen klopp tababarihii jarmalka ahaa ee xilsaaray liverpool sanadkii 2015 keenay nooc cusub ciyaar maskax cusub guusha raadsata klopp caanka xayeysiimaha maamulka kooxda tartiib tartiib dhisay koox awood badan taasoo kooban ciyaaryahanno heer caalami sida mohamed salah virgil van dijk sadio mané roberto firmino xilliga 20192020 ahaa mid liverpool xoogan ugu bilaabeen waxayna dhakhso leh ugu kaceen bilowga liiska horyaalka eego ciyaaraha xilli ciyaareedkan liverpool ahayd koox dhab ahaanteed aan sinnaan karin guulaystaan ciyaaro badan joogto waxayna sarreeyaan kooxaha kale farqi weyn dhibcood jurgen klopp ciyaaryahannadiisu caddaynayeen ciyaar kasta horyaalku yahay xaq mudan yihiin aanay ahayn nasiib kaliya habeenkii guushii galabtii 25ka juun 2020 kulmay laba koox muhiim manchester city chelsea ciyaartan dhacday etihad stadium ahayd mid liverpool aad ugu xiisaysay maadaama natiijadeeda toos ugu saameyn karto mustaqbalka horyaalka liverpool baahnayd mid laba waxyaabood mid inay guulaystaan ciyaartooda lafteeda ama manchester city adkaato chelsea haddii city adkaataan chelsea liverpool way dib dhigi lahayd riyada horyaalka laakiin alle natiijadu ahayd mid taariikh qoran chelsea adkaatay manchester city 21 taas macnaheedu yahay liverpool iyada aanay ciyaarin noqotay kooxda ugu horreysa ee horyaalka england qaadda xilli ciyaareedkan goobaha ciyaarahan hor ciyaaryahannadii liverpool tababarihoodii jurgen klopp wada daawanayay ciyaarta chelseacity markii dhufayshii ugu dambaysay ee ciyaartu dhacdayna ahayd kooxdii dhan weyn dabaaldegaysay jurgen klopp caadi ahaan dhib badan haya dareenka cad uga muuqday fariidnimada farxadda ciyaaryahannadiisu dareemayeen horyaalka 19aad koobkan ahaa liverpool kii 19aad ee horyaalka england tiro taariikhi muujinaysa sidii liverpool ahayd kooxda ugu guulaysiga badan ee taariikhda england kastoo manchester united 20 koob leeyihiin liverpool ugu dambaysay dhawaaqday doonayaan soo celiyaan booskoodii hore ee ugu sarreeya koobkaan gaar ahaa kale muhiim xaqiijinayaa dhismihii klopp ee kooxda halis ahayd fiican maamuli karo wixii horreeyay guushaan dad badan yaabeen haddii klopp uu awoodi lahaa inuu keeno liverpool horyaalka inkasta guulaystaan uefa champions league 2019 guushan premier league ee 20192020 xaqiijisay liverpool leeyihiin koox dhammaystiran qalanta guusha ugu sarreysa aafada coronavirus saameynteeda jiray wax duwan ciyaarahan xilligaan aafada caalamiga ee covid19 fayraska coronaviruska dhufatay dunida dhan bilihii hore ee 2020 waxayna keentay xannibiddii ciyaaraha premier league bishii maarso 2020 xilligan haadka liverpool ahaayeen kooxda ugu sareysa ee liiska 25 dhibcood ayay horreynaayeen manchester city iyaga aan weli guulaysanin horyaalka joogsigu keenay shakhi walwal miyaa ciyaaraha dib bilaabi doonaa mise gabi ahaanba joojin doonaa haddi ciyaaraha joojiyay suaashu noqon lahayd sidee goaamiyaa horyaalka xallintaan keentay muran muraarad dhexmarta kooxaha masuuliyiinta taageerayaasha laakiin ugu dambeyntii bishii juun 2020 heshiis gaartay kooxahii premier league dawladdii ingiriiska isku raaceen ciyaaraha dib bilaabo laakiin ciyaaraha gaaban goobaha taageerayaasha uma ogolaan xilligaas inay xafladaha gobollada tagaan dabaaldegga aan samayn karin koox weyn sida liverpool koob muhiim qaadato caadadu tahay taageerayaashu wada dabaaldegaan wadooyinka liverpool gaar ahaan anfield xaafadaha hareereysan caadi ahaan buuxda dadka farxada dabaaldegaya laakiin habeenkaas 25ka juun 2020 jiray faro yar dad dibadda soo baxay duqa magaalada liverpool rasmi ula codsaday taageerayaasha inay guryaha joogaan aysan tijaabi samayn ogeysiiskan inkastoo xanuunka qalbi jiray taageerayaashu intooda badan way maqleen dabaaldegeen guryahooda iyagoo daawanaya warka tvga iyagoo kulmaya saaxiibadooda qoysaskooda telefoonka ee aanay jireed isku kulmin qaar mid taageerayaasha fahmayo fiican anfield deegaanada wareegsan soo baxeen dabaaldegaan laakiin tiro yar boliiska baaqay dadka inay guryaha laabdaan waxayna xuseeyeen muhiimadda difaaca fayraska taageerayaasha london magaalooyinka kale dhan mid xaaladda ugu haajiray dabaaldeg guri rumeysan yahay liverpool dib ogolaanayso dabaaldeg rasmiya aafada xukunto nabad galiyo muhiimadda guushaan guushaan premier league ee 20192020 leedahay muhiimad baxsan ciyaaraha kubadda cagta muujinaysaa awoodda sabrida rajada caqliga maamulka kooxda liverpool koox muddo dheer jirtay sumcad weyn dib soo laabatay meesha mudan tahay jurgen klopp xilligaan arko mid mid tababareyaasha ugu fiican adduunka caddayn noqday falsafadiisa ciyaarka maamulka kooxda ciyaaryahannadii liverpool salah van dijk mané firmino alisson kuwa kale muujiyeen heer sare ciyaar xilli ciyaareedkan mid ahaa heer aan laga filayn taageerayaasha kastoo uusan dabaaldegga gaaray sida rabeen dareemeen raalligelin gaar ogaadeen sabridu leedahay abaal arkeen anfield biyaarteeda heesaheeda youll never walk alone naftigeeda gaarka weli tahay guri koox weyn adduunka gabagabo xilligii 19891990 dunidu aad bay duwan ahayd internetku ma jirin telefoonada casriga ahi ma jirin adduunkuna ahaa mid kala duwan weyn muddo toddoba saddex toban sanadood liverpool daawatay kooxaha kale wareejinaya horyaalka halka iyadu sugtay wakhtiga saxda maalintii 25ka juun 2020 wakhtigan yimid klopp ciyaaryahannadiisa taageerayaasha liverpool dhan wada xaqiijiyeen sugi dheeri weyn had jeer dhammaato liverpool dib ugu laabatay booska mudan tahay booskeeda ugu sarreeya ee kubadda cagta england sida heesta caanka ee anfield lagu qaado youll never walk alone marnaba maalin kaliya kuma socoteen maqaalkaan hadlayaa mid mid dhacdooyinkii ugu weynaa taariikhdii premier league sida koox taageerayaasheeda wada mareen jidkaan dheer ee guusha,AI,AI,Unknown
cesc fàbregas kabtankii hore ee arsenal fc soo bandhigay shax uu sameeyay ciyaartoydii ugu fiicnayd ee uu soo ciyaaray intii uu jiray heer kooxeed heer qaran xulashadan weyn soo jiidatay dareenka taageerayaasha kubadda cagta maadaama maqnaayeen halyeeyo badan caan uu garoonka wadaagay sannado badan fàbregas hadda tirsan as monaco gaar uga yaabsaday dad badan markii uu hal ciyaaryahan keliya soo xushay qaranka spain kaasoo iker casillas inkastoo uusan casillas kula soo ciyaarin heer kooxeed haddana mudnaanta siiyay doorkii weynaa ee uu lahaa qaranka spain isagoo doorbiday goolhayayaal kale tayo sare leh sida víctor valdés thibaut courtois dhanka kale kooxda ugu badan ee uu soo xushay ciyaartoy fc barcelona halkaas uu qaatay shan xiddig ugu horreeya gerard piqué mid ahaa difaacyadii ugu magaca dheeraa uguna saameynta badnaa ee kooxdaas tani muujinaysaa saameynta weyn ee barcelona lahayd xirfaddiisa fahamka uu qabo ciyaarta laga hadlayo daafaca fàbregas doortay saddex ciyaaryahan uu barcelona kula soo ciyaaray isagoo sidoo kale daray halyeeygii hore ee chelsea fc john terry kaasoo caan ahaa hoggaamintiisa difaac adag kastaba ha ahaatee weyn hadal hayo ciyaartoyda uu reebay liiska jiraan magacyo culus sida ashley cole carles puyol frank lampard xavi hernández sergio busquets robin van persie guud ahaan xulashada fàbregas muujinaysaa aragtidiisa gaarka ciyaartoyda uu dhow ula soo shaqeeyay inkastoo dhalisay dood saabsan sababta waayay qaar mid halyeeyadii ugu waaweynaa ee uu soo ciyaaray,AI,AI,Unknown
waxaan halkaan kuugu diyaariyay warbixin ballaaran faahfaahsan saabsan kulanka dhexmaray wasiirrada soomaaliya imaaraadka adigoo heli doona dhinacyada dhaqaalaha diblamaasiyadda mustaqbalka dhoofka xoolaha soomaaliyeed iskaashiga cusub ee xoolaha biiada faahfaahinta kulanka wasiirrada soomaaliya imaaraadka hordhac xiriirka soo jireenka ee labada dal xiriirka dhexeeya jamhuuriyadda federaalka soomaaliya dowladda isutaga imaaraadka carabta uae ma ahan mid kooban xiriir diblamaasiyadeed kaliya balse mid salka haya iskaashi dhaqaale mid ganacsi qoto dheer mid mid tiirarka ugu muhiimsan ee iskaashigaas ganacsiga xoolaha nool kaas isha ugu weyn ee dakhliga soomaaliya isla markaana qayb muhiim sugnaanta cuntada ee dalka imaaraadka todobaadkan dhacay kulan muhiimad weyn xambaarsan dhexmaray wasiirka wasaaradda xannaanada xoolaha dhirta daaqsinta ee xukuumadda federaalka soomaaliya wasiirka biiada isbedelka cimilada xoolaha ee dowladda isutaga imaaraadka kulankan dhacay xarunta wasaaradda ee dalka imaaraadka calaamad yahay bog cusub furmay dhoofka xoolaha tayaynta badbaadada caafimaadka xoolaha soomaaliyeed qaybgalka goobjoogayaasha kulanka kulankan ahaa mid heerkiisu sarreeyo ma uusan ahayn mid dhexeeyay labada wasiir kaliya balse goobjoog ahaa khubaro masuuliyiin fulin socday qaybaha kala duwan ee silsiladda qiimaha xoolaha wakiillada maxjarrada kulanka qayb ahaa maamulayaasha wakiillada maxjarrada xoolaha ee muqdisho boosaaso labadan magaalo marinada ugu muhiimsan ee xoolaha soomaaliyeed uga dhoofaan dhanka badda kaalintooda kulankana ahayd mid farsamo lagu hubinayo badbaadada caafimaadka xoolaha baxaya dalka dhakhaatiirta xoolaha joogitaanka dhakhaatiir aqoon sare leh cudurada xoolaha muujinaysaa ahmiyad gaar siiyay hufnaanta caafimaad wada hadleen sidii xoojin lahaa nidaamka baaritaanka testing karantiilka waafajiyo halbeegyada caalamiga ee uu dalbado dalka imaaraadku arrimaha buddhigga ahaa wadahadallada wadahadallada labada dhinac qaybsanaayeen dhowr qodob udubdhexaad koboca dhaqaalaha ilaalinta kheyraadka 1 fududeynta dhoofka xoolaha nool imaaraadka carabta suuqa ugu weyn ee xoolaha soomaaliya dhoofiyo gaar ahaan xilliyada barakaysan ee xajka ciidaha wasiirrada wada hadlay sidii meesha saari lahaa caqabadaha farsamo kuwa maamul ee mararka qaar dib dhaca keena dhoofka lagu heshiiyay waafajiyo shuruudaha caafimaadka ee labada dal hubiyo xoolaha soomaaliyeed fudud galaan suuqyada uae 2 casriyeynta maxjarrada tiknoolajiyadda kordhiyo kalsoonida dalka imaaraadka wasiirka soomaaliya soo bandhigay qorshayaasha lagu horumarinayo maxjarrada muqdisho boosaaso iskaashigan qayb keeno qalab casri lagu ogaanayo caafimaadka xoolaha muddo kooban dhexdeeda taas yareyneysa khasaaraha ganacsatada soo gaara xoolaha laga soo celiyo dekadaha haddii laga shakiyo caafimaadkooda 3 isbedelka cimilada saameynta xoolaha maadaama wasaaradda imaaraadka ee qaabilsan xoolaha sidoo kale maamusho arrimaha biiada isbedelka cimilada kulanka weyn loogu falanqeeyay sidii xal loogu heli lahaa abaaraha soo noqnoqda ee saameeya xoolaha soomaaliya labada dhinac wada hadlay sidii heli lahaa mashaariic biyogelin daaqsin adkeysan kara isbedelka cimilada hubiyo tayada xoolaha ahaato mid sarreysa sanadka dhan saameynta dhaqaale horumarineed kulankan muhiimad weyn leeyahay nolosha malaayiin soomaali tiirsan xoolaha haddii xoojiyo iskaashigan filayaa kordhinta dakhliga qaranka xoolaha dhigan dhowaad 80 dakhliga dhoofka ee soomaaliya suuqyada imaaraadka noqdaan kuwo joogto furan kordhaya lacagta adag foreign exchange ee dalka soo gelaysa shaqo abuur horumarinta maxjarrada kordhinta dhoofka abuuraysaa shaqooyin cusub dhow dekadaha goobaha karantiilka laga bilaabo xoogsatada ilaa aqoonyahannada caafimaadka xoolaha kalsoonida caalamiga heshiis kasta lala galo dalka imaaraadka albaabada furayaa xoolaha soomaaliya gaaraan suuqyo kale caalami maadaama imaaraadku yahay xarun ganacsi leh halbeegyo tayo aad sarreeya caqabadaha jidka horay qaadayo kasta kulanku ahaa mid guul soo dhamaaday haddana jira caqabado baahan laga gudbo mid dhisidda kaabayaasha maxjarrada hadda jira baahan yihiin maalgashi weyn qanciyaan baahida sii kordhaysa xakamaynta cudurada xuduudaha furan reer miyiga guurguura adkaynaysaa boqolkiiba boqol xakameeyo cudurada faafa iyadoo aan helin nidaam tallaal heer qaran kastaba ha ahaatee wasiirka soomaaliya hoosta xariiqay xukuumadda soomaaliya goan tahay inay fuliso dhammaan shuruudaha farsamo ee lagu heshiiyay dhanka kale wasiirka imaaraadka ballanqaaday inay gacan geysan doonaan tayaynta shaqaalaha wasaaradda sidii xoojin lahaa iskaashiga dhinaca farsamada aqoonta gunaanad kulankan dhacay dalka imaaraadka ee dhexmaray wasiirrada labada dal ma ahan kaliya booqasho diblamaasiyadeed balse tallaabo istiraatiiji dhidibada loogu aasayo iskaashi dhaqaale waara joogitaanka wakiillada maxjarrada boosaaso muqdisho dhakhaatiirta xoolaha muujinaysaa qorshuhu yahay mid ficil loogu talagalay lagu beddelo habka hadda wax dhoofiyo soomaaliya dalka ugu xoolaha badan gobolka imaaraadka xarun ganacsi weyn iskaashigoodu dhalin karaa horumar weyn laga gaaro sugnaanta cuntada kor qaadista nolosha dadka reer miyiga ee lafdhabarta dhaqaalaha soomaaliya filayaa bilaha soo socda arko isbedel muuqda yimaada hufnaanta dhoofka xoolaha iswaydaarsiga khibradaha labada wasaaradood,AI,AI,Unknown
arsenal lagu waramayaa inay horeyso saxiixa ryan fraser kaasoo xor noqonaya uu dhamaadka xilli ciyaareedka inay bilaash kula soo wareegaan xiddiga garabka ciyaara ee bournemouth mid qorshahayaasha ugu muhiimsan ee gunners inkastoo xiddigaan uu hoos dhac yimid 15 caawin todoba gool diiwaangeliyay xilli ciyaareedkii soo dhaafay taasoo keentay xagaagii hore lala xiriiriyo inuu baxayo laakiin fraser 26 sanno jir sii joogay bournemouth laakiin uu guuldareystay xilli ciyaareedkan inuu dib helo qaab ciyaareedkiisii fiicnaa isagoo sameeyay kaliya afar caawin iyadoo bournemouth dagaalameyso inay badbaado inay dhacdo heerka labaad sida sheegtay idaacada teamtalk kooxda mikel arteta weli dooneysa xiddiga reer scotland waxayna hogaaminayaan kooxo dhowr saf ugu jira ciyaaryahanka arsenal sheegayaa inaysan heysan lacag badan qarashgareeyaan suuqa kala iibsiga xagaaga taasoo ugu wacan tahay dhaqaale xumada uu sababay caabuqa coronavirus inay seegayaan soo bixitaanka champions leagie,HUMAN,HUMAN,Unknown
1 soo koob balaadhisan dhexdhexaad wasiirka arrimaha dibadda iskaashiga caalamiga ee xukuumadda federaalka soomaaliya mudane cabdulqaadir axmedkheyr cabdi rasmi ugu guddoomay magaalada muqdisho warqadaha aqoonsiga danjiranimo ee marwo alison chartres safiirka cusub ee dowladda australia magacowday jamhuuriyadda federaalka soomaaliya xafladda guddoomidda soo qayb galeen diplomaasiyiin kala socday labada dal taagneed tilmaame muhiim aaddan xoojinaynta xidhiidhka diblomaasiyadeed ee dhexeeya soomaaliya australia intii lagu gudajiray kulanka labada masuul faahfaahsan uga wada hadlay xiriirka laba geesoodka iskaashiga sii kordhaya xaaladaha gobolka caalamiga ee mudan feejignaanta labada dhinac 2 faahfaahin balaadhisan dhexdhexaad xukuumadda federaalka soomaaliya weyn ugu soo dhaweysay tallaabada diblomaasiyadeed ee muhiimka ee dowladda australia qaadday markii wasiirka arrimaha dibadda mudane cabdulqaadir axmedkheyr cabdi uu rasmi ugu guddoomay muqdisho warqadaha aqoonsiga danjiranimo ee marwo alison chartres safiirka cusub ee australia qaabilsan jamhuuriyadda federaalka soomaaliya xafladda rasmiga ahayd ee guddoomidda lagu qabtay caasimadda muqdisho soo qayb galay diplomaasiyiin culus kala timaadda labada dal taasoo siisay dhacadaas culus miisaan diblomaasiyadeed aad weyn kulankii dhexeeya labada masuul ee sare siiyay fursad qiimaha leh lagu xoojiyo xiriirka saaxiibtinimada ee labada dal labada dhinac dhow uga wada hadlay deegaanada iskaashiga laba geesoodka mid yihiin arrimo xiriira horumarinta dhaqaale ganacsiga nabadsugidda xoojinta hayadaha dowladda xogtaas wehelisay falanqayn wadajir saabsan xaaladaha gobolka geeska afrika caalamiga taasoo caddaynaysa australia qoto dheer uga xiisaynayso xaaladda soomaaliya dhinacyadeeda kala duwan magacaabidda safiir cusub australia gaar dirtay soomaaliya taagan tahay tallaabo cad muujinaysa rabitaanka australia ee joogteynta diblomaasiyadeed leedahay soomaaliya xoojiso toos uga qayb gasho taageerada wadankan tani keentaa australia weyn uga mid noqoto jilayaasha caalamiga ee gacanta saaraya dib dhiska soomaaliya xiligan xasaasiga sidoo kale taagan tahay calaamad cad muujinaysa kalsooni sii kordhaysa beeshu caalamiga haysato xasilloonida horumarinta soomaaliya soomaaliya iyada muddo dheer tiirsan taageerada beesha caalamiga hadda arkaysa tirada dalada toos uga furan safaaradood muqdisho sii kordhayso taasoo astaan wanaagsan xasilloonida horumarinta wadanka tallaabadan australia qaadday furfuraysaa albaabada wadashaqaynta dheeraadka ee qaabeynta mustaqbalka xidhiidhka laba geesoodka ee labada dal iyadoo laga faaiidaysan doono horumarinta wadajirka ee dhinacyada badan,AI,AI,Unknown
soomaaliya hadashay xasuuq dhac weerarrada joogtada ee geysto muwaadiniinteeda koonfur afrika,AI,AI,Unknown
ciidamada puntland gaar ahaan kuwa sida gaarka tababaran ee yaqaano psf howlgallo qorsheysan fuliyeen deegaano dhow buuraha galgala ee gobolka bari howlgalkan saraakiisha hoggaamineysa sheegeen uu ahaa mid lagu baarayay miinooyin alshabaab aaseen wadada dhaxeeysa deegaannadaa balikhadar galgala sarkaal hadlay ciidamada psf sheegay howlgalkaas guuleysteen inay soo saaraan miinooyin dhowr alshabaab doonayeen inay dadka shacabka dhibaateeyaan sida uu hadalka dhigay uu sheegay howlgalka weli wadaan deegaannada teedsan buuraha galgala ee gobolka barihalkaas meel aan fogeen sugan yihiin xubno tirsan ururka alshabaab kooxda daacish saraakiishu ma sheegin howlgalkaas qabteen wax dad laga reebo miinooyin lagu aasay wadada dhaxeysa deegaannada balikhadar galgala ciidamada puntland ee sugan deegaanno tirsan gobolka bari dhowr jeer qaraxyo kala duwan lala eegtaykuwaas masuuliyadooda sheegteen ururka alshabaab,HUMAN,HUMAN,Unknown
raiisul wasaare xasan cali kheyre qeybgalay munaasabad lagu maamuusayay kooxdii jubbaland ee guuleysatay tartanka kubadda cagta sidoo kale qeybgalka kooxaha gobolka banaadir munaasabaddan ahayd mid muujinaysay taageerada hayo ciyaaraha dalka muhiimadda leeyihiin dhallinyarada soomaaliyeed raiisul wasaaruhu sheegay dowladda federaalka soomaaliya weyn uga goan tahay horumarinta dhallinyarada isla markaana shaqeyn doonto sidii heli lahaa fursado dhab horumariyaan noloshooda tilmaamay dhallinyaradu yihiin awoodda ugu weyn ee dalka isla markaana mudan yihiin siiyo waxbarasho shaqo horumar dhinaca ciyaaraha uu gaar xusay qorshaha dowladda ee dib dhiso garoonka weyn ee magaalada muqdisho kaas hadda isticmaalaan ciidamada amisom sheegay garoonkaas uu muhiim yahay dhallinyarada isla markaana uu noqon doono meel horumariyaan xirfadooda ciyaareed kartidooda kheyre sidoo kale carrabka adkeeyay ciyaaruhu door muhiim leeyihiin xasiloonida horumarka dalka sheegay dhallinyaradu helaan fursado mashquulaan waxyaabo wanaagsan sida ciyaaraha taasi yareyneyso dhibaatooyinka bulshada qaarkood sida shaqo laaanta tahriibka intaas daray dowladdu rabto abuurto mustaqbal dhallinyaradu gaari karaan heer caalami isla markaana soomaaliya arki doonto ciyaartoy matala kooxaha waaweyn ee adduunka 10ka sano ee soo socda haddii sii wado dadaallada hadda socda ugu dambeyntii hadalka raiisul wasaaruhu muujinayaa dowladda federaalka muhiimad gaar siinayso horumarinta ciyaaraha taageerada dhallinyarada dhiso mustaqbal wanaagsan kan maanta,AI,AI,Unknown
warqad kasoo baxday xafiiska garyaqaanka guud ee dowladda lagu amray dhamaan hayadaha dawladda inay deg deg ug asoo gudbiyaan dhamaan heshiisyadii hore galay kuwa hadda galayo ee saabsan kireynta hantida dawladda qoraalka ogeysiiyay madaxweynaha raiisul wasaaraha xafiiska xeer ilaaliyaha guud ee qaranka xafiiska hanti dhowrka guddiga badbaadinta soo celinta hantida dowladdaayaa lagu sheegay goaan kaan soo saaray iyada tixraacayo warqad uu wasiirka maaliyadda soomaaliya soo saaray 1372019 taas saabsaneyd dib hubinta heshiiskii kireynta guryaha sidoo kale hayadaha dowladda faray inaysan geli karin heshiis saabsan hanti dowladeed iyada aan marin habraacya sharciga tilmaamayo,HUMAN,HUMAN,Unknown
wasiirka wasaaradda waxbarashada hindaha tacliinta sare cabdiraxmaan daahir cismaan markii ugu horeysay sheegay aysan jirin jaamacad aqoosan tahay wasaaraadiisa xitaa lagu duro jaamacada ummadda soomaaliyeed hoostagta dowladda soomaaliya wasiirka sheegay guud ahaan eego jaamacada dhisan dalka midkoodna aysan laheyn astaamihii sharuudihii baahnaa jaamacad yeellato taasoo keentay ayuu yiri ilaa hadda aysan jirin jaamacad aqoonsan tahay xukuumadda annaga ma jirto jaamacad aan aqoonsannahay jaamacad ahaan aan aqoonsannahay aan dhihi karno jaamacadani waan aqoonsannay qaabka sameysan tahay tacliinta bixineyso aan qanacsannahay xitaa jaamacada ummadda waayo jaamacadaha dalka dhisan ayeey mid tahay ayuu yiri wasiirka laakiin wasiirka wasaaradda waxbarashada sheegay jiraan jaamacado soo buuxin karin eego heerka waxbarasho ee jaamacadeed isaga yiri waan ognahay jiraan jaamacado soo buuxin doona heerkii caalamiga ahaan jaamacadeed laakiin wali iskuma aanan iman kama aynaan wada hadal arintaa aad koontaroolno kaddib jaamacadahaas soo buuxiyaan sharuudaha aan isla garanno ayaan dhihi karnaa jaamacad rasmi ayuu yiri hadalkiisa sii raaciyay mar uu jawaabayay suaal aheyd mar haddii aysan jaamacad ahaan aqoosanneyn sababta ruqsada siiyeen ayuu yiri waxna diiwaangalin waxna aqoonsi annaga sabab aan diidi karno shaqeeyaan dalka ma jirto sidaa ayaan diiwaangalinnay ayuu yiri wasiirka lama oga jawaabta bixin doonaan masuuliyiinta jaamacadaha dalka hadalka soo yeeray wasiirka wasaaradda waxbarashada hindaha tacliinta sare,HUMAN,HUMAN,Unknown
maamulka degmada wadajir ee gobolka banaadir hadlay dabkii xalay kacay isbitaalka banaadir ee magaalada muqdisho gudoomiyaha degmada wadajir axmed cabdulle afrax saxaafada hadlay sheegay dabka maleynayo inuu dhashay koronto,HUMAN,HUMAN,Unknown
